notation,label,broader
root,海老名市立中央図書館分類表,
10004100210021,フィリピン語,1000410021
10004100210031,マレー語,1000410021
10004100210041,ベトナム語,1000410021
10004100219999,その他 アジア語,1000410021
10004100310001,フランス語一般,1000410031
10004100310011,フランス語会話,1000410031
10004100310021,単語・熟語,1000410031
10004100310031,文法,1000410031
10004100310041,対訳書,1000410031
10004100310051,フランス語検定,1000410031
10004100319999,その他 フランス語,1000410031
10004100410001,ドイツ語一般,1000410041
10004100410011,ドイツ語会話,1000410041
10004100410021,単語・熟語,1000410041
10004100410031,文法,1000410041
10004100410041,対訳書,1000410041
10004100410051,ドイツ語検定,1000410041
10004100419999,その他 ドイツ語,1000410041
10004100510001,イタリア語一般,1000410051
10004100510011,イタリア語会話,1000410051
10004100510021,単語・熟語,1000410051
10004100510031,文法,1000410051
10004100510041,対訳書,1000410051
10004100510051,イタリア語検定,1000410051
10004100519999,その他 イタリア語,1000410051
10004100610001,スペイン語一般,1000410061
10004100610011,スペイン語会話,1000410061
10004100610021,単語・熟語,1000410061
10004100610031,文法,1000410061
10004100610041,対訳書,1000410061
10004100610051,スペイン語検定,1000410061
10004100619999,その他 スペイン語,1000410061
10004100710001,ポルトガル語一般,1000410071
10004100710011,ポルトガル語会話,1000410071
10004100710021,単語・熟語,1000410071
10004100710031,文法,1000410071
10004100719999,その他 ポルトガル語,1000410071
10004100810001,ロシア語一般,1000410081
10004100810011,ロシア語会話,1000410081
10004100810021,単語・熟語,1000410081
10004100810031,文法,1000410081
10004100819999,その他 ロシア語,1000410081
10004100910001,北欧諸語,1000410091
10004100910011,東欧諸語,1000410091
10004100910021,ラテン語,1000410091
10004100910031,ギリシア語,1000410091
10004100919999,その他 ヨーロッパ語,1000410091
10004101010001,インド系言語,1000410101
10004101010011,アラビア語,1000410101
10004101019999,その他 各国語,1000410101
10005100010001,国語辞典,1000510001
10005100010011,大型国語辞典,1000510001
10005100010021,漢和辞典,1000510001
10005100010031,古語辞典,1000510001
10005100010041,ことわざ辞典,1000510001
10005100010051,四字熟語辞典,1000510001
10005100010061,新語・外来語辞典,1000510001
10005100010071,類語・語源辞典,1000510001
10005100019999,その他 国語辞典,1000510001
10005100110001,国語辞典,1000510011
10005100110011,漢和辞典,1000510011
10005100110021,英和辞典,1000510011
10005100110031,和英辞典,1000510011
10005100119999,その他 小学辞典,1000510011
10005100210001,英和辞典,1000510021
10005100210011,和英辞典,1000510021
10005100210021,英英辞典,1000510021
10005100210031,文法・語法辞典,1000510021
10005100210041,大型英語辞典,1000510021
10005100219999,その他 英語辞典,1000510021
10005100310001,中国語辞典,1000510031
10005100310011,韓国語辞典,1000510031
10005100310021,その他 アジア語辞典,1000510031
10005100310031,フランス語辞典,1000510031
10005100310041,ドイツ語辞典,1000510031
10005100310051,イタリア語辞典,1000510031
10005100310061,スペイン語辞典,1000510031
10005100310071,ポルトガル語辞典,1000510031
10005100310081,ロシア語辞典,1000510031
10005100310091,その他 ヨーロッパ語辞典,1000510031
10005100319999,その他 各国語辞典,1000510031
10005100410001,百科事典,1000510041
10005100410011,ギネスブック,1000510041
10005100510001,人名事典,1000510051
10006100010001,幼児ドリル,1000610001
10006100010021,小学入試,1000610001
10006100110001,小学ドリル,1000610011
10006100110011,教科書ガイド,1000610011
10006100110021,参考書,1000610011
10006100110031,問題集,1000610011
10006100110041,中学入試,1000610011
10006100210001,教科書ガイド,1000610021
10006100210011,参考書,1000610021
10006100210021,問題集,1000610021
10006100210031,高校入試,1000610021
10006100310001,教科書ガイド,1000610031
10006100310011,英語,1000610031
10006100310021,数学,1000610031
10006100310031,国語,1000610031
10006100310041,理科,1000610031
10006100310051,社会,1000610031
10006100310071,予備校,1000610031
10006100310081,センター試験,1000610031
10006100310091,大学受験,1000610031
10006100310101,専門学校・大学院,1000610031
10006100319999,その他 教科,1000610031
10006100419999,その他 学習参考書,1000610041
10007100010001,就職試験一般,1000710001
10007100010011,業界ガイド,1000710001
10007100010021,就職ガイド,1000710001
10007100010031,履歴書・エントリーシート,1000710001
10007100010041,時事情報・一般常識,1000710001
10007100010051,SPI・適性検査,1000710001
10007100010061,面接・自己PR,1000710001
10007100010071,小論文・作文,1000710001
10007100010081,面接の達人,1000710001
10007100010091,高校生,1000710001
10007100019999,その他 就職試験,1000710001
10007100110001,転職,1000710011
10007100210001,資格ガイド,1000710021
10007100310001,公務員ガイド,1000710031
10007100310011,公務員試験一般,1000710031
10007100310021,国家1種,1000710031
10007100310031,地方上中級・国家2種,1000710031
10007100310041,地方初級・国家3種,1000710031
10007100310051,郵政事務・外務,1000710031
10007100310061,自衛官,1000710031
10007100310071,警察官,1000710031
10007100310081,消防官,1000710031
10007100310091,教員,1000710031
10007100319999,その他 公務員試験,1000710031
10007100410001,ロースクール,1000710041
10007100410011,司法試験,1000710041
10007100410021,司法書士,1000710041
10007100410031,行政書士,1000710041
10007100410041,法学検定,1000710041
10007100410051,弁理士,1000710041
10007100410061,ビジネス実務法務検定,1000710041
10007100419999,その他 司法資格,1000710041
10007100510001,社会保険労務士,1000710051
10007100510011,中小企業診断士,1000710051
10007100510021,税理士,1000710051
10007100510031,公認会計士,1000710051
10007100510041,米国公認会計士,1000710051
10007100510051,ファイナンシャルプランナー,1000710051
10007100510061,金融窓口サービス技能士,1000710051
10007100510071,銀行業務検定・金融業務検定,1000710051
10007100510081,DCプランナー・アドバイザー,1000710051
10007100510091,証券アナリスト,1000710051
10007100510101,証券外務員,1000710051
10007100510111,簿記検定,1000710051
10007100510121,通関士,1000710051
10007100510131,貿易実務検定,1000710051
10007100510141,宅地建物取引主任者,1000710051
10007100510151,管理業務主任者,1000710051
10007100510161,マンション管理士,1000710051
10007100510171,土地家屋調査士,1000710051
10007100510181,不動産鑑定士,1000710051
10007100510191,販売士,1000710051
10007100510201,旅行業務取扱主任者,1000710051
10007100510211,旅行業務取扱管理者,1000710051
10007100510221,気象予報士,1000710051
10007100510231,理容師,1000710051
10007100510241,美容師,1000710051
10007100510251,調理師,1000710051
10007100510261,製菓衛生師,1000710051
10007100510271,保育士,1000710051
10007100510281,消費生活アドバイザー,1000710051
10007100510291,食生活アドバイザー,1000710051
10007100510301,色彩検定,1000710051
10007100510311,カラーコーディネーター検定,1000710051
10007100510321,秘書検定,1000710051
10007100510331,ビジネスキャリアマスター,1000710051
10007100510341,ビジネス能力検定,1000710051
10007100510351,ビジネス文書検定,1000710051
10007100510361,ビジネス実務マナー検定,1000710051
10007100510371,建設業経理事務士,1000710051
10007100510381,医療事務資格,1000710051
10007100510391,サービス接遇検定,1000710051
10007100510401,数学検定,1000710051
10007100510411,常識力検定,1000710051
10007100510421,経済学検定,1000710051
10007100510431,経営学検定,1000710051
10007100519999,その他 ビジネス資格試験,1000710051
10007100610001,情報処理技術者試験,1000710061
10007100610011,ベンダー試験,1000710061
10007100610021,その他資格試験,1000710061
10007100710001,医科・歯科学校ガイド,1000710071
10007100710011,医師国家試験,1000710071
10007100710021,助産師,1000710071
10007100710031,救急救命士,1000710071
10007100710041,診療放射線技師,1000710071
10007100710051,臨床検査技士,1000710071
10007100710061,臨床工学技士,1000710071
10007100710071,理学療法士,1000710071
10007100710081,作業療法士,1000710071
10007100710091,義肢装具士,1000710071
10007100710101,鍼灸師・マッサージ師,1000710071
10007100710111,柔道整復師,1000710071
10007100710121,視能訓練士,1000710071
10007100710131,言語聴覚士,1000710071
10007100710141,薬剤師国家試験,1000710071
10007100710151,歯科医師国家試験,1000710071
10007100710161,看護資格,1000710071
10007100710171,看護学生参考書,1000710071
10007100710181,介護資格,1000710071
10007100719999,その他 医療資格,1000710071
10007100810001,建築士,1000710081
10007100810011,ビル管理技術者,1000710081
10007100810021,建築施工管理技士,1000710081
10007100810031,消防設備士,1000710081
10007100810041,給水装置工事主任技術者,1000710081
10007100819999,その他 建築資格,1000710081
10007100910001,インテリアプランナー,1000710091
10007100910011,インテリアコーディネーター,1000710091
10007100910021,キッチンスペシャリスト,1000710091
10007100919999,その他 インテリア資格,1000710091
10007101010001,土木施工管理技士,1000710101
10007101010011,技術士,1000710101
10007101010021,測量士,1000710101
10007101010031,コンクリート主任技士,1000710101
10007101010041,舗装施工管理技術者,1000710101
10007101010051,造園施工管理技士,1000710101
10007101010061,下水道技術検定,1000710101
10007101010071,管工事施工管理技士,1000710101
10007101019999,その他 土木資格,1000710101
10007101110001,電気通信主任技術者,1000710111
10007101110011,電気工事施工管理技士,1000710111
10007101110021,電験,1000710111
10007101110031,電気工事士,1000710111
10007101110041,無線資格,1000710111
10007101119999,その他 電気工学資格,1000710111
10007101210001,エネルギー管理士,1000710121
10007101210011,ボイラー技師,1000710121
10007101210021,溶接技能,1000710121
10007101210031,自動車整備士,1000710121
10007101210041,冷凍機械責任者,1000710121
10007101219999,その他 機械工学資格,1000710121
10007101310001,環境公害資格,1000710131
10007101310011,毒物劇物取扱者,1000710131
10007101310021,ガス取扱者,1000710131
10007101310031,火薬取扱者,1000710131
10007101310041,危険物取扱者,1000710131
10007101310051,衛生管理者,1000710131
10007101319999,その他 工学資格,1000710131
10007101410001,運転免許,1000710141
10007101410011,普通免許,1000710141
10007101410021,大型免許,1000710141
10007101410031,二種免許,1000710141
10007101410041,原付免許,1000710141
10007101410051,二輪免許,1000710141
10007101410061,船舶試験・免許,1000710141
10007101419999,その他 運転免許,1000710141
10007101519999,その他 資格試験,1000710151
10008100010001,語学書全集,1000810001
10008100010011,資格・就職全集,1000810001
11000100010001,国内小説,1100010001
11000100010011,アンソロジー,1100010001
11000100010021,ライトノベルズ,1100010001
11000100010031,ケータイ小説,1100010001
11000100019999,その他 国内小説,1100010001
11001100010001,国内時代小説,1100110001
